prepared_state,measured_0,measured_1,error_rate,error_type,noise_strength,gate_count,circuit_depth,has_h_gate
1,284,740,0.119140625,phase_flip,0.02277880444036228,10,12,1
1,501,523,0.0166015625,phase_flip,0.2963479768054372,8,10,1
0,528,496,0.005859375,readout,0.07265149679870209,9,10,1
1,493,531,0.01171875,depolarizing,0.30628633070467276,19,21,1
1,527,497,0.248046875,bit_flip,0.2465473005889255,18,20,1
0,533,491,0.4794921875,phase_flip,0.40149267844173014,16,17,1
1,540,484,0.04296875,phase_flip,0.4367055492240937,15,17,1
0,539,485,0.3701171875,depolarizing,0.26731380354455914,17,18,1
0,496,528,0.484375,depolarizing,0.34552512590180606,10,11,1
1,502,522,0.0009765625,depolarizing,0.1509285006138171,8,10,1
0,693,331,0.171875,bit_flip,0.047277186576884726,12,13,1
0,500,524,0.0029296875,readout,0.10125951938787288,5,6,0
0,512,512,0.0087890625,readout,0.025590976342006938,14,15,1
0,626,398,0.388671875,readout,0.39702146425899326,5,6,1
0,312,712,0.064453125,readout,0.13718325343970075,11,12,0
0,522,502,0.0400390625,readout,0.4477555176079821,17,18,1
0,487,537,0.0546875,bit_flip,0.36538802822515837,6,7,1
0,626,398,0.388671875,readout,0.3798801830200722,10,11,1
1,512,512,0.0126953125,depolarizing,0.1459177744101424,12,14,1
0,512,512,0.015625,phase_flip,0.18264821886959556,9,10,1
0,502,522,0.0048828125,phase_flip,0.037617045517578225,15,16,1
1,538,486,0.001953125,readout,0.018384970180363065,12,14,1
1,517,507,0.4951171875,depolarizing,0.3381747844623035,9,11,1
1,489,535,0.3896484375,phase_flip,0.32252135354745864,6,8,1
0,498,526,0.330078125,bit_flip,0.2129679379785912,18,19,1
0,505,519,0.4931640625,depolarizing,0.3546968159096152,9,10,1
1,528,496,0.0068359375,bit_flip,0.3476949527586918,19,21,1
1,533,491,0.4794921875,phase_flip,0.32026163668972946,11,13,1
1,505,519,0.0126953125,bit_flip,0.28573821977122243,7,9,1
0,445,579,0.4345703125,readout,0.41379471081960656,6,7,0
0,523,501,0.0009765625,bit_flip,0.2764168692619669,10,11,1
1,605,419,0.259765625,readout,0.3567104880430168,14,16,1
1,516,508,0.0068359375,phase_flip,0.3195686792255681,6,8,1
0,472,552,0.0595703125,bit_flip,0.13261625383554473,7,8,0
1,503,521,0.009765625,depolarizing,0.260420910617357,5,7,0
1,492,532,0.2197265625,phase_flip,0.11418588569254935,18,20,1
0,485,539,0.0068359375,phase_flip,0.1600248597938313,13,14,1
1,522,502,0.0068359375,bit_flip,0.048689745843637354,17,19,1
0,527,497,0.3720703125,depolarizing,0.28139591217489146,14,15,1
0,505,519,0.0185546875,bit_flip,0.06750326604640973,6,7,1
0,529,495,0.34765625,phase_flip,0.37586444062755064,10,11,1
1,500,524,0.4267578125,depolarizing,0.24391738597360438,15,17,1
1,492,532,0.0751953125,phase_flip,0.09989813137630753,19,21,1
1,657,367,0.19921875,depolarizing,0.09271592386717449,9,11,1
1,680,344,0.087890625,readout,0.17012401899560037,13,15,1
1,518,506,0.0078125,depolarizing,0.3530506728665785,8,10,1
0,513,511,0.359375,depolarizing,0.3936886297913566,19,20,1
1,536,488,0.044921875,bit_flip,0.2530389370402318,17,19,1
0,539,485,0.033203125,depolarizing,0.2894423387579043,12,13,1
1,495,529,0.0126953125,readout,0.14346249281667262,9,11,1
0,498,526,0.0166015625,bit_flip,0.218030650407888,19,20,1
0,492,532,0.02734375,phase_flip,0.33282367688990133,7,8,1
1,605,419,0.142578125,phase_flip,0.04238914909838177,14,16,1
1,502,522,0.001953125,readout,0.161948630806554,7,9,1
0,518,506,0.015625,depolarizing,0.10471571671109522,15,16,1
0,533,491,0.314453125,bit_flip,0.269465573087232,11,12,0
1,523,501,0.005859375,phase_flip,0.12917021199260326,15,17,1
0,484,540,0.3232421875,bit_flip,0.2151410097458264,13,14,1
1,517,507,0.26171875,bit_flip,0.23455300590191894,8,10,1
1,521,503,0.009765625,phase_flip,0.275812166031966,5,7,1
1,799,225,0.2197265625,readout,0.20282575969990946,7,9,1
1,527,497,0.3349609375,depolarizing,0.39651652736473064,14,16,1
0,538,486,0.0185546875,bit_flip,0.3816419587876309,7,8,1
0,520,504,0.0322265625,bit_flip,0.16873967958472916,8,9,1
1,499,525,0.0283203125,bit_flip,0.12036098823797337,9,11,1
1,529,495,0.017578125,readout,0.20113027428141148,13,15,1
0,405,619,0.1416015625,depolarizing,0.11588298456203167,11,12,1
0,554,470,0.3232421875,phase_flip,0.1903829388348886,12,13,0
0,516,508,0.0048828125,bit_flip,0.227548787711893,9,10,1
1,503,521,0.015625,depolarizing,0.1431306545840534,13,15,1
0,513,511,0.029296875,depolarizing,0.11888833024657447,14,15,1
1,622,402,0.263671875,bit_flip,0.061847266216702335,7,9,0
0,500,524,0.48828125,depolarizing,0.20807974154965905,15,16,1
0,283,741,0.1328125,readout,0.17121072688156314,18,19,1
0,821,203,0.1982421875,depolarizing,0.03439483124594359,13,14,1
0,490,534,0.0234375,phase_flip,0.030077690664544843,16,17,1
1,533,491,0.0107421875,depolarizing,0.31209580572192813,6,8,0
1,328,696,0.0625,readout,0.0977475402011779,13,15,1
1,506,518,0.00390625,readout,0.23766202695708555,6,8,1
1,234,790,0.0927734375,readout,0.11609397881363,17,19,1
0,516,508,0.00390625,phase_flip,0.09126712996578805,18,19,1
1,526,498,0.35546875,depolarizing,0.24715415993609016,12,14,1
1,506,518,0.0068359375,phase_flip,0.05663587458589848,7,9,1
1,474,550,0.04296875,depolarizing,0.2861380100297697,18,20,1
1,701,323,0.1591796875,readout,0.22343937640381792,12,14,1
0,949,75,0.0732421875,readout,0.06815835541487865,7,8,0
1,497,527,0.3173828125,phase_flip,0.39574529891565524,15,17,1
1,530,494,0.482421875,phase_flip,0.39726822466969874,18,20,1
1,504,520,0.4921875,phase_flip,0.41700984912670735,8,10,0
1,521,503,0.009765625,bit_flip,0.22707254277715477,7,9,1
0,220,804,0.05078125,readout,0.09492033725925068,17,18,1
1,563,461,0.2109375,depolarizing,0.08473696850776845,16,18,1
0,536,488,0.0,readout,0.015705991132412334,7,8,1
1,242,782,0.1015625,phase_flip,0.025951023351428817,12,14,1
0,508,516,0.234375,phase_flip,0.16250029728578166,16,17,1
0,770,254,0.08984375,phase_flip,0.017625867176227005,17,18,1
1,520,504,0.26953125,depolarizing,0.2524368617583373,18,20,1
0,350,674,0.1953125,readout,0.26542030853501514,17,18,1
0,418,606,0.26171875,phase_flip,0.12265476192710628,12,13,1
0,492,532,0.0078125,bit_flip,0.17130972876577433,12,13,1
1,529,495,0.0224609375,phase_flip,0.2597163378984883,11,13,1
0,686,338,0.0654296875,bit_flip,0.01633455973739081,16,17,1
1,517,507,0.3642578125,bit_flip,0.39168806714296717,10,12,1
0,508,516,0.025390625,depolarizing,0.3715081329203301,10,11,1
1,482,542,0.470703125,bit_flip,0.10502273730408122,10,12,0
1,522,502,0.0234375,bit_flip,0.3986984470004808,13,15,1
1,493,531,0.033203125,bit_flip,0.06571781879216995,16,18,1
1,493,531,0.2666015625,bit_flip,0.38340921332553685,16,18,1
1,516,508,0.3544921875,depolarizing,0.3546034671453666,18,20,1
0,492,532,0.0224609375,bit_flip,0.26178932069271094,17,18,1
1,479,545,0.0068359375,bit_flip,0.17259639100993288,9,11,1
1,501,523,0.3583984375,depolarizing,0.3614037207208848,15,17,1
0,528,496,0.3837890625,bit_flip,0.3296974783105933,19,20,1
0,560,464,0.3154296875,depolarizing,0.11095218865565835,17,18,1
1,509,515,0.0234375,depolarizing,0.17536182448529175,10,12,1
1,530,494,0.0634765625,readout,0.37933891476080167,16,18,1
0,238,786,0.232421875,depolarizing,0.10375120744505957,5,6,0
1,505,519,0.0009765625,depolarizing,0.37926484224110923,9,11,1
1,526,498,0.01953125,readout,0.2146658184661948,5,7,1
1,492,532,0.0283203125,phase_flip,0.4352114659697362,18,20,1
1,521,503,0.4912109375,depolarizing,0.10588974749410669,19,21,1
0,532,492,0.0341796875,depolarizing,0.18197825580370744,5,6,1
1,530,494,0.0244140625,bit_flip,0.2511741871057387,8,10,1
1,502,522,0.3232421875,depolarizing,0.4318349030651464,17,19,1
0,527,497,0.4853515625,bit_flip,0.30168697103716097,12,13,1
0,475,549,0.2138671875,readout,0.43626370169511114,16,17,1
0,530,494,0.021484375,bit_flip,0.38505559483875373,12,13,1
1,545,479,0.033203125,phase_flip,0.049426427294436595,18,20,1
1,508,516,0.345703125,bit_flip,0.2730507042587559,17,19,1
0,496,528,0.515625,bit_flip,0.3699183830161518,14,15,1
1,513,511,0.3701171875,phase_flip,0.24889926175068888,19,21,1
0,488,536,0.04296875,phase_flip,0.21333163464770719,14,15,1
1,521,503,0.5087890625,depolarizing,0.1528194031747352,19,21,1
0,460,564,0.3232421875,depolarizing,0.20743402554662146,9,10,1
0,485,539,0.037109375,phase_flip,0.11083161401311985,9,10,1
1,357,667,0.3486328125,bit_flip,0.059143003641614726,9,11,0
1,501,523,0.021484375,readout,0.1130462042226893,5,7,1
0,518,506,0.0068359375,readout,0.1955339094577792,11,12,1
1,502,522,0.0283203125,depolarizing,0.4060266544250434,13,15,1
1,534,490,0.478515625,readout,0.4467040726841238,5,7,1
0,527,497,0.3603515625,phase_flip,0.3903436705334898,19,20,1
0,538,486,0.0205078125,phase_flip,0.06019406150332307,5,6,1
0,654,370,0.361328125,depolarizing,0.10316415577309725,11,12,0
1,524,500,0.033203125,bit_flip,0.22518358296373328,10,12,1
1,496,528,0.3486328125,depolarizing,0.261232997174822,13,15,1
1,517,507,0.0185546875,phase_flip,0.1680201710271251,14,16,1
1,525,499,0.0234375,bit_flip,0.25033460073092306,19,21,1
1,524,500,0.01953125,bit_flip,0.21385099561636317,16,18,1
0,560,464,0.453125,depolarizing,0.160057283964292,13,14,1
1,521,503,0.375,bit_flip,0.3211401520815803,12,14,1
0,555,469,0.4580078125,depolarizing,0.32605992943330836,8,9,1
1,529,495,0.01953125,phase_flip,0.024968580939109412,17,19,1
1,527,497,0.4853515625,bit_flip,0.32924111761185537,7,9,1
0,482,542,0.20703125,depolarizing,0.06960000565292716,18,19,1
0,500,524,0.24609375,phase_flip,0.19021792905018609,13,14,1
0,518,506,0.017578125,readout,0.3709183287424321,18,19,1
0,836,188,0.18359375,bit_flip,0.0362689106949313,16,17,1
0,367,657,0.203125,readout,0.3107893933641543,17,18,1
1,494,530,0.373046875,bit_flip,0.18002619248458746,14,16,1
0,495,529,0.0400390625,bit_flip,0.42227980648351243,16,17,1
0,480,544,0.0205078125,bit_flip,0.21394899304628112,11,12,1
0,531,493,0.4814453125,phase_flip,0.30392269775449027,12,13,1
0,82,942,0.080078125,depolarizing,0.013807570820126954,10,11,1
0,517,507,0.00390625,bit_flip,0.23921317527519714,11,12,0
0,572,452,0.44140625,depolarizing,0.12093783313463088,18,19,1
0,365,659,0.23046875,readout,0.3048955416054454,8,9,1
1,498,526,0.3701171875,bit_flip,0.3629347085666347,11,13,1
0,493,531,0.322265625,depolarizing,0.4035203311008097,13,14,1
0,486,538,0.0283203125,bit_flip,0.1404319210262735,18,19,1
1,500,524,0.51171875,phase_flip,0.4109773978858016,11,13,1
1,498,526,0.3359375,phase_flip,0.21893792778865342,13,15,1
1,496,528,0.0517578125,depolarizing,0.1050182871733243,12,14,1
0,751,273,0.125,depolarizing,0.032411844040048654,13,14,1
0,469,555,0.0224609375,phase_flip,0.14934830533547153,9,10,1
0,526,498,0.0029296875,depolarizing,0.12168256835661835,7,8,1
0,453,571,0.4423828125,depolarizing,0.1140785657625588,17,18,1
0,521,503,0.0078125,depolarizing,0.3943476540814596,19,20,1
1,495,529,0.0107421875,phase_flip,0.09207354859265524,6,8,1
0,525,499,0.5126953125,phase_flip,0.3362867262448583,16,17,1
1,509,515,0.0087890625,depolarizing,0.3517580578506546,6,8,1
1,518,506,0.494140625,depolarizing,0.3249196733192337,9,11,1
0,521,503,0.0087890625,readout,0.294837952687506,7,8,1
1,606,418,0.2314453125,readout,0.34974079436761485,15,17,1
1,517,507,0.0048828125,depolarizing,0.2682410817251615,10,12,1
1,516,508,0.001953125,readout,0.22481853883240818,11,13,1
0,501,523,0.013671875,depolarizing,0.3291662223632586,19,20,1
0,493,531,0.0263671875,phase_flip,0.3614853294911711,18,19,1
1,742,282,0.275390625,phase_flip,0.11095545092197663,6,8,1
1,490,534,0.478515625,depolarizing,0.2596698224093261,10,12,1
0,522,502,0.490234375,depolarizing,0.3656370431428994,19,20,1
0,495,529,0.0068359375,readout,0.09705107308214077,19,20,1
1,518,506,0.505859375,phase_flip,0.3666614933440714,8,10,1
1,285,739,0.0185546875,phase_flip,0.014928161225707726,12,14,1
1,515,509,0.00390625,readout,0.42748509788362815,12,14,1
0,534,490,0.0380859375,readout,0.11471603181987368,8,9,1
1,468,556,0.0185546875,readout,0.24625872614552546,7,9,1
0,505,519,0.0107421875,phase_flip,0.2610458054753907,12,13,0
1,776,248,0.2421875,readout,0.2500648636515389,12,14,1
1,414,610,0.2451171875,readout,0.326680705101785,13,15,1
1,300,724,0.0673828125,readout,0.05746217880252936,17,19,1
1,510,514,0.005859375,phase_flip,0.02555409129693558,5,7,1
1,519,505,0.0,depolarizing,0.3017096242785605,8,10,1
1,494,530,0.0361328125,depolarizing,0.2787839860342827,15,17,1
0,518,506,0.005859375,readout,0.40178814409887736,8,9,1
0,513,511,0.0009765625,bit_flip,0.18240004031816648,18,19,1
0,484,540,0.01953125,bit_flip,0.11106954954378728,11,12,1
0,594,430,0.2685546875,bit_flip,0.0867381612715644,13,14,0
0,556,468,0.009765625,phase_flip,0.1933208896172942,11,12,0
0,522,502,0.0009765625,bit_flip,0.2571314878982642,8,9,0
0,524,500,0.0009765625,depolarizing,0.015292850761146176,8,9,1
1,655,369,0.220703125,readout,0.31950485855400523,15,17,1
1,523,501,0.365234375,bit_flip,0.15078694416148472,15,17,1
0,607,417,0.2744140625,readout,0.37262858975649477,12,13,1
0,373,651,0.1259765625,phase_flip,0.029109811926843237,14,15,1
0,503,521,0.00390625,readout,0.4444343941898328,18,19,1
1,349,675,0.107421875,readout,0.18107401282461452,9,11,1
0,519,505,0.0078125,bit_flip,0.31546443390262235,11,12,0
0,525,499,0.0009765625,phase_flip,0.05698938135334678,5,6,1
1,506,518,0.373046875,phase_flip,0.38733926838886007,10,12,1
0,530,494,0.3515625,phase_flip,0.4133696152815828,11,12,1
0,514,510,0.501953125,depolarizing,0.36648276601650315,8,9,1
1,522,502,0.0263671875,bit_flip,0.22248598739516856,18,20,1
1,501,523,0.046875,readout,0.05940266715178165,7,9,1
1,230,794,0.0791015625,readout,0.13300671000523662,15,17,1
1,509,515,0.013671875,readout,0.23693304381677693,18,20,1
1,543,481,0.0498046875,depolarizing,0.35953978515605617,14,16,1
1,524,500,0.0087890625,readout,0.23321209327422854,13,15,1
0,500,524,0.349609375,bit_flip,0.2901199212848034,10,11,1
1,460,564,0.2958984375,readout,0.4404103537564951,15,17,1
1,448,576,0.033203125,depolarizing,0.13863386778750275,5,7,1
0,533,491,0.015625,depolarizing,0.315638436922701,6,7,1
1,180,844,0.17578125,readout,0.18656536036621293,10,12,1
1,256,768,0.0927734375,readout,0.18305908159359943,17,19,1
1,518,506,0.0107421875,depolarizing,0.1826747319060535,8,10,1
1,581,443,0.4326171875,depolarizing,0.14333966785770483,11,13,1
1,352,672,0.1943359375,bit_flip,0.08009802113393519,6,8,1
1,526,498,0.0126953125,depolarizing,0.11868196797681634,11,13,1
0,516,508,0.017578125,phase_flip,0.09998600692162671,8,9,1
1,538,486,0.474609375,depolarizing,0.3341242100879972,7,9,1
0,506,518,0.01171875,phase_flip,0.09332139381390887,14,15,1
0,521,503,0.3603515625,depolarizing,0.3219203335093348,16,17,1
0,532,492,0.0029296875,readout,0.3966760623043521,12,13,1
1,522,502,0.3544921875,bit_flip,0.340756984507091,8,10,1
1,479,545,0.3408203125,readout,0.42798152208983836,7,9,1
0,525,499,0.0107421875,bit_flip,0.4199118214708007,9,10,1
0,502,522,0.033203125,phase_flip,0.33979109520463413,10,11,1
0,191,833,0.1865234375,phase_flip,0.1767591711994202,19,20,1
1,510,514,0.00390625,readout,0.4243380913647877,17,19,1
1,439,585,0.2890625,phase_flip,0.21575857883719654,12,14,1
1,513,511,0.4990234375,phase_flip,0.4044240523630591,11,13,1
0,630,394,0.236328125,bit_flip,0.047072446871430154,16,17,1
1,490,534,0.3818359375,phase_flip,0.4437430822568485,9,11,1
1,535,489,0.03125,depolarizing,0.030849442216820892,15,17,1
1,483,541,0.2626953125,phase_flip,0.3176719449927498,14,16,1
0,504,520,0.3447265625,bit_flip,0.35657158609964296,18,19,1
1,483,541,0.4716796875,phase_flip,0.2985554040256311,17,19,1
1,513,511,0.4990234375,bit_flip,0.2232783102866305,11,13,1
1,540,484,0.0244140625,depolarizing,0.43806230884575914,18,20,1
0,488,536,0.013671875,readout,0.21401435477406286,8,9,1
1,513,511,0.5009765625,phase_flip,0.1797183981439642,13,15,1
0,514,510,0.0009765625,readout,0.0880400577306484,10,11,1
1,500,524,0.0009765625,phase_flip,0.13043379344454745,12,14,1
1,1008,16,0.015625,readout,0.01780092954686847,9,11,1
1,481,543,0.0244140625,bit_flip,0.09624097697898616,7,9,1
0,512,512,0.0244140625,depolarizing,0.2300833198359226,7,8,1
1,529,495,0.5166015625,bit_flip,0.2621545092417961,12,14,1
1,428,596,0.41796875,bit_flip,0.06887078504844274,10,12,0
1,496,528,0.0205078125,bit_flip,0.16964002274649423,7,9,1
1,734,290,0.056640625,depolarizing,0.011601452304275157,11,13,1
0,512,512,0.025390625,phase_flip,0.1749584448842112,16,17,1
0,519,505,0.3505859375,phase_flip,0.37121373009108727,18,19,1
1,498,526,0.00390625,bit_flip,0.21954632516053324,15,17,1
1,528,496,0.009765625,readout,0.21892684680826485,14,16,1
0,486,538,0.2197265625,depolarizing,0.41309278098844027,16,17,1
0,503,521,0.00390625,readout,0.4140121979861092,15,16,1
1,515,509,0.0185546875,depolarizing,0.3703722832054808,9,11,1
1,487,537,0.033203125,bit_flip,0.2145104323504955,11,13,1
0,527,497,0.0185546875,depolarizing,0.31806635492200375,12,13,1
0,458,566,0.3173828125,readout,0.42135815886273986,10,11,1
0,467,557,0.3037109375,phase_flip,0.1283205494994924,15,16,1
1,487,537,0.041015625,bit_flip,0.1336055775987418,12,14,1
0,521,503,0.0087890625,readout,0.3497598092929383,5,6,1
1,513,511,0.00390625,depolarizing,0.26438537617775704,17,19,1
0,504,520,0.337890625,bit_flip,0.20759921574873968,11,12,1
0,491,533,0.0224609375,bit_flip,0.07122539618171314,5,6,0
0,531,493,0.5185546875,phase_flip,0.35215710948286244,13,14,1
0,499,525,0.3603515625,depolarizing,0.41492608259070607,11,12,1
1,527,497,0.0224609375,readout,0.16040352755929702,14,16,1
0,520,504,0.033203125,depolarizing,0.36219650040316426,14,15,1
1,503,521,0.0048828125,readout,0.2513004947387577,12,14,1
0,494,530,0.0087890625,depolarizing,0.3169091332433953,6,7,1
0,497,527,0.017578125,phase_flip,0.3559639007561757,6,7,0
1,509,515,0.017578125,phase_flip,0.12567188395587459,10,12,1
0,503,521,0.01171875,phase_flip,0.3310653796601864,13,14,1
1,497,527,0.0400390625,bit_flip,0.08276226683940091,19,21,1
0,463,561,0.0517578125,readout,0.037162809798987374,12,13,1
1,523,501,0.0078125,readout,0.22587885326993043,15,17,1
0,519,505,0.001953125,readout,0.34146320702340427,10,11,1
0,494,530,0.2119140625,phase_flip,0.34603780109913246,10,11,1
1,544,480,0.0087890625,depolarizing,0.03765007081295543,5,7,1
1,519,505,0.00390625,depolarizing,0.330629012961014,18,20,1
0,686,338,0.0732421875,readout,0.2170028340489232,9,10,1
0,533,491,0.001953125,depolarizing,0.34420550962864954,6,7,1
0,513,511,0.025390625,readout,0.40589260874531735,9,10,1
0,496,528,0.515625,phase_flip,0.33005869400306653,8,9,1
0,541,483,0.330078125,bit_flip,0.2650567433299086,8,9,1
1,538,486,0.001953125,readout,0.42248425956230423,19,21,1
0,526,498,0.00390625,depolarizing,0.14845183718202734,8,9,1
0,500,524,0.03515625,depolarizing,0.19431441049115908,19,20,1
1,517,507,0.0263671875,depolarizing,0.3256853521637124,6,8,1
1,392,632,0.2451171875,readout,0.32806156712464907,9,11,1
1,486,538,0.3232421875,depolarizing,0.16289404850430358,14,16,1
1,509,515,0.03125,depolarizing,0.314590939335212,19,21,1
1,255,769,0.2490234375,bit_flip,0.06335250197511337,5,7,1
0,532,492,0.021484375,bit_flip,0.28563345925147554,6,7,1
0,499,525,0.0146484375,readout,0.4013176483283364,12,13,1
0,546,478,0.466796875,phase_flip,0.23805637850062886,16,17,1
0,532,492,0.0205078125,phase_flip,0.4467971726724088,6,7,1
1,490,534,0.0341796875,depolarizing,0.07862007693333713,13,15,1
1,620,404,0.39453125,phase_flip,0.24299197414692544,9,11,1
1,400,624,0.24609375,depolarizing,0.06176463175521146,19,21,1
1,878,146,0.142578125,depolarizing,0.045494386762637055,7,9,1
0,520,504,0.0185546875,depolarizing,0.42018837584440055,5,6,1
1,529,495,0.0107421875,bit_flip,0.36977440635700587,16,18,1
1,510,514,0.0234375,depolarizing,0.06634511444034552,14,16,1
0,502,522,0.0400390625,readout,0.4450092849294025,8,9,0
0,517,507,0.3447265625,phase_flip,0.3551208481135125,19,20,1
0,509,515,0.0205078125,depolarizing,0.14229975527787192,17,18,1
0,511,513,0.0126953125,depolarizing,0.22093807445949565,6,7,1
1,853,171,0.0185546875,readout,0.049411735556722805,12,14,1
0,436,588,0.26953125,bit_flip,0.08278500485475968,18,19,1
1,524,500,0.3359375,phase_flip,0.20513367213281972,10,12,1
0,532,492,0.021484375,readout,0.2595910202963524,9,10,1
0,630,394,0.1396484375,readout,0.18664435970297144,12,13,0
0,328,696,0.06640625,readout,0.17197297263852301,11,12,0
1,530,494,0.0146484375,depolarizing,0.2167807361990055,15,17,0
1,518,506,0.494140625,depolarizing,0.42259590038495615,11,13,1
0,493,531,0.3251953125,depolarizing,0.23178928125052337,12,13,1
1,535,489,0.0166015625,depolarizing,0.06874177202198231,7,9,1
1,513,511,0.00390625,phase_flip,0.21449872903384093,5,7,0
0,519,505,0.4931640625,phase_flip,0.2996049975153619,10,11,1
0,507,517,0.3466796875,phase_flip,0.3898508389577052,16,17,1
0,506,518,0.494140625,bit_flip,0.3722912242925686,7,8,1
0,560,464,0.021484375,phase_flip,0.04111238711553218,18,19,1
1,699,325,0.1826171875,readout,0.22174056788035412,14,16,1
0,518,506,0.0205078125,bit_flip,0.3748439486995731,14,15,1
0,493,531,0.1103515625,bit_flip,0.2083473696542239,19,20,1
0,582,442,0.2861328125,readout,0.3887743921366827,7,8,1
0,530,494,0.0087890625,depolarizing,0.3050589571475847,16,17,1
1,526,498,0.0146484375,readout,0.17277276420103888,14,16,0
0,477,547,0.2841796875,bit_flip,0.20618030087846104,11,12,1
1,635,389,0.234375,readout,0.37166598250045807,19,21,1
1,493,531,0.03515625,depolarizing,0.34554622766480153,13,15,1
1,513,511,0.0166015625,depolarizing,0.21658600825236782,18,20,1
0,509,515,0.009765625,readout,0.27469722597333035,6,7,0
1,518,506,0.021484375,readout,0.20777614607066974,11,13,1
0,902,122,0.119140625,readout,0.09710627750495067,12,13,1
0,642,382,0.2490234375,readout,0.27004696279556023,16,17,1
0,511,513,0.005859375,readout,0.163721905921646,11,12,1
0,553,471,0.0439453125,phase_flip,0.33578193486527635,7,8,1
1,499,525,0.01171875,depolarizing,0.23299606412711948,12,14,1
0,482,542,0.34765625,depolarizing,0.41596188767926556,13,14,1
0,527,497,0.3525390625,bit_flip,0.2897718189440692,15,16,1
0,502,522,0.0009765625,readout,0.10015090008743736,10,11,1
1,197,827,0.025390625,readout,0.08134313025584401,15,17,1
0,496,528,0.484375,phase_flip,0.2928625114055325,15,16,1
1,715,309,0.1708984375,readout,0.21064702170374314,8,10,1
0,570,454,0.2978515625,depolarizing,0.10150172182688533,13,14,1
1,394,630,0.384765625,depolarizing,0.10699562347057334,12,14,1
1,519,505,0.01171875,phase_flip,0.11896067213180585,19,21,1
0,511,513,0.01171875,readout,0.17132860176321144,18,19,1
0,507,517,0.0029296875,readout,0.20125261343138146,18,19,1
1,415,609,0.259765625,readout,0.3588775353950749,12,14,1
0,528,496,0.0078125,depolarizing,0.3326742776447371,11,12,0
0,526,498,0.001953125,depolarizing,0.2970580874871708,10,11,1
0,512,512,0.0869140625,bit_flip,0.39971864267698437,14,15,1
0,488,536,0.5234375,bit_flip,0.23360639333794705,11,12,1
1,512,512,0.33984375,depolarizing,0.3802682417145866,15,17,1
1,526,498,0.015625,phase_flip,0.20309581245105715,18,20,1
0,717,307,0.15234375,phase_flip,0.024922062740903302,16,17,1
0,507,517,0.0009765625,depolarizing,0.3174908591862657,16,17,1
1,544,480,0.46875,phase_flip,0.15503873112985414,18,20,1
1,532,492,0.3359375,bit_flip,0.12939761470788477,17,19,1
0,513,511,0.0166015625,phase_flip,0.23772623354224462,10,11,1
0,398,626,0.2294921875,readout,0.3508410156048838,7,8,1
1,518,506,0.001953125,readout,0.14149304979166663,14,16,1
0,755,269,0.107421875,readout,0.12639062262870585,13,14,0
0,522,502,0.349609375,phase_flip,0.30073860022054816,10,11,1
1,519,505,0.0,phase_flip,0.03979745832903303,11,13,1
0,487,537,0.2158203125,readout,0.4293152650393671,19,20,1
0,508,516,0.013671875,readout,0.14330646099860658,13,14,1
1,578,446,0.2841796875,readout,0.3666266209896082,9,11,1
1,535,489,0.00390625,bit_flip,0.2742151107501321,8,10,1
1,503,521,0.0029296875,bit_flip,0.20743247060672526,8,10,1
1,526,498,0.078125,readout,0.4306302520051569,5,7,1
1,498,526,0.0078125,bit_flip,0.4121520887383729,17,19,1
1,922,102,0.099609375,readout,0.09438103313729485,13,15,1
1,529,495,0.005859375,bit_flip,0.44460632523217075,6,8,1
1,522,502,0.3466796875,bit_flip,0.24747821106127527,12,14,1
1,518,506,0.00390625,depolarizing,0.11577057197771326,9,11,0
0,516,508,0.2529296875,bit_flip,0.13572544892528568,17,18,1
1,779,245,0.0888671875,readout,0.13308042986942578,17,19,1
1,492,532,0.3798828125,depolarizing,0.44645523835214934,19,21,1
1,983,41,0.0400390625,readout,0.050682046132589795,16,18,0
1,887,137,0.1337890625,depolarizing,0.01906694271859556,17,19,1
1,827,197,0.0380859375,readout,0.0646294789721139,13,15,1
0,525,499,0.0224609375,depolarizing,0.326944784400286,15,16,1
0,647,377,0.3681640625,depolarizing,0.2009313424936834,6,7,0
1,382,642,0.2197265625,phase_flip,0.05325221422449325,13,15,1
0,742,282,0.275390625,readout,0.2622861569519816,8,9,0
1,484,540,0.3251953125,depolarizing,0.22233921138445228,13,15,1
1,484,540,0.0126953125,phase_flip,0.337618574532639,12,14,0
0,784,240,0.080078125,depolarizing,0.023584269327590567,16,17,1
1,497,527,0.4853515625,bit_flip,0.2900762496798972,9,11,1
0,542,482,0.0263671875,depolarizing,0.0341347609981279,11,12,1
0,514,510,0.0048828125,depolarizing,0.3955757157392302,6,7,1
0,514,510,0.0068359375,readout,0.3689141180337251,9,10,1
0,530,494,0.029296875,readout,0.14529841991005624,5,6,1
0,620,404,0.2333984375,bit_flip,0.06280720767064471,15,16,1
1,525,499,0.02734375,depolarizing,0.1883423177816801,12,14,1
1,742,282,0.01171875,readout,0.033851234559774256,17,19,1
0,281,743,0.107421875,readout,0.16121856946140325,6,7,1
1,526,498,0.0224609375,depolarizing,0.22094931381789903,8,10,1
1,480,544,0.044921875,readout,0.2691404448504259,12,14,1
1,492,532,0.0234375,bit_flip,0.02230952790615917,11,13,1
1,524,500,0.333984375,phase_flip,0.1999846365812204,12,14,1
0,498,526,0.0,bit_flip,0.27975274923215987,8,9,0
0,717,307,0.2998046875,readout,0.2932380136001798,19,20,1
